Event,ExecTime(ms),VectorSize,Device
Total Exec Time,436.173,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,293.08,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,143.03,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,833.417,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,578.554,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,254.747,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1617.59,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1151.94,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,465.589,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3270.88,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2312.5,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,958.236,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,3.24183,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.0899,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.67584,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.276531,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.048982,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.200704,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.344673,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.03802,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.283648,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.448372,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.045081,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.382976,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.442273,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.081338,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.339968,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.587252,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.148306,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.415744,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.914011,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.270031,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.615424,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.44308,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.520286,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.893952,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.47391,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.00842,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.43565,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.30275,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.06377,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.19853,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.58488,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.01463,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.53792,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,14.8186,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.32845,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,6.44198,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,31.4369,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,17.044,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,14.3288,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,57.2757,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,35.8164,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,21.3954,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,111.342,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,74.184,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,37.0924,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,211.54,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,145.688,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,65.7848,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,428.075,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,288.031,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,139.984,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,822.576,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,570.657,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,251.802,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1600.72,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1139.53,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,461.128,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3196.78,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2267.18,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,929.469,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.69193,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.080386,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.613375,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.263532,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.049593,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.187392,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.352252,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.043581,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.286721,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.464785,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.0524,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.389121,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.447209,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.090782,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.3328,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.608012,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.16833,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.41472,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.945258,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.306793,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.612352,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.44368,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.516732,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.899072,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.56223,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.12134,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.4121,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.34709,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.07379,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.24256,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.42204,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.26041,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.12627,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,14.9905,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.75254,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,6.19008,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,31.8991,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.0612,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,13.782,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,56.8606,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,37.2556,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,19.5502,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,112.548,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,76.1909,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,36.2998,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,217.964,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,146.224,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,71.681,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,424.704,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,290.625,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,134.021,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,827.103,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,580.223,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,246.767,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1657.6,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1156.75,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,500.787,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3232.73,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2285.33,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,947.281,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.37794,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.093106,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.359424,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.209183,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.05829,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.12288,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.2414,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.043552,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.176127,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.3043,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.045777,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.237567,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.312152,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.082991,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.207872,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.452657,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.173832,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.256,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.72813,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.313114,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.382976,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.3123,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.54051,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.738305,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.03317,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.0707,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.933887,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.14815,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.14455,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.9671,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.86455,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.4593,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.35053,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,16.0586,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.78794,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,7.21306,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,33.2146,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.634,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,14.507,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,59.1704,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,38.8485,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,20.266,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,118.123,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,77.7071,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,40.3569,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,230.011,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,152.314,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,77.6376,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,457.074,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,290.935,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,166.07,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,858.983,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,600.592,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,258.258,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1676.89,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1154.42,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,522.412,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3242.82,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2272.54,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,970.158,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.62488,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.083462,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.674815,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.276614,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.059518,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.18944,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.34317,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.037277,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.284672,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.45365,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.045138,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.381951,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.439846,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.082123,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.336897,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.595827,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.153147,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.419841,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.912855,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.28153,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.605183,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.43278,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.529776,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.875521,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.44402,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.05454,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.36192,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.13035,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.11944,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.98246,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.52009,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.29412,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.19181,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,15.7221,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.47297,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,7.19975,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,32.1971,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.0054,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,14.1343,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,57.7244,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,37.6714,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,19.9957,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,109.781,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,74.0066,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,35.712,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,219.221,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,147.077,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,72.0783,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,422.558,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,289.892,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,132.602,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,832.871,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,574.671,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,258.082,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1623.2,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1137.29,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,485.842,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3228.8,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2279.67,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,948.997,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.36209,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.0923,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.354304,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.218589,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.056308,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.134143,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.236282,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.043185,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.171007,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.293504,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.04737,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.22528,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.313032,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.081005,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.210944,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.441827,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.149751,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.269311,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.680048,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.276614,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.375809,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.2675,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.515505,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.723968,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.01827,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.03498,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.954368,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.1022,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.06435,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.00602,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.85302,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.43658,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36896,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,16.4376,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.57589,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,7.79981,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,33.2133,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,18.6468,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,14.5101,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,60.5007,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,36.2641,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,24.1766,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,110.348,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,74.0539,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,36.2393,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,217.789,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,147.05,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,70.6785,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,429.242,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,292.76,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,136.401,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,835.13,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,578.315,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,256.698,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1600.8,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1135.56,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,465.174,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3216.58,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2283.91,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,932.532,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.60475,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.085446,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.627712,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.284871,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.047133,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.209921,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.359207,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.036961,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.300032,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.479466,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.052629,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.405503,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.426637,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.080662,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.324608,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.581377,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.150103,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.408576,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.891391,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.272897,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.591871,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.43349,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.516466,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.888832,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.40492,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.01902,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.35783,262144,NVIDIA A100 80GB PCIe
Total Exec Time,3.92855,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.07614,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.82374,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.32128,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.19115,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.09862,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,13.8837,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.19885,2097152,NVIDIA A100 80GB PCIe
Kernel Exec Time,5.64019,2097152,NVIDIA A100 80GB PCIe
Total Exec Time,30.6389,4194304,NVIDIA A100 80GB PCIe
Memory Setup Time,17.1358,4194304,NVIDIA A100 80GB PCIe
Kernel Exec Time,13.4482,4194304,NVIDIA A100 80GB PCIe
Total Exec Time,57.0723,8388608,NVIDIA A100 80GB PCIe
Memory Setup Time,36.1566,8388608,NVIDIA A100 80GB PCIe
Kernel Exec Time,20.8507,8388608,NVIDIA A100 80GB PCIe
Total Exec Time,109.217,16777216,NVIDIA A100 80GB PCIe
Memory Setup Time,72.8542,16777216,NVIDIA A100 80GB PCIe
Kernel Exec Time,36.2988,16777216,NVIDIA A100 80GB PCIe
Total Exec Time,214.376,33554432,NVIDIA A100 80GB PCIe
Memory Setup Time,147.474,33554432,NVIDIA A100 80GB PCIe
Kernel Exec Time,66.8385,33554432,NVIDIA A100 80GB PCIe
Total Exec Time,431.7,67108864,NVIDIA A100 80GB PCIe
Memory Setup Time,293.866,67108864,NVIDIA A100 80GB PCIe
Kernel Exec Time,137.774,67108864,NVIDIA A100 80GB PCIe
Total Exec Time,827.257,134217728,NVIDIA A100 80GB PCIe
Memory Setup Time,573.375,134217728,NVIDIA A100 80GB PCIe
Kernel Exec Time,253.756,134217728,NVIDIA A100 80GB PCIe
Total Exec Time,1606.96,268435456,NVIDIA A100 80GB PCIe
Memory Setup Time,1133.97,268435456,NVIDIA A100 80GB PCIe
Kernel Exec Time,472.924,268435456,NVIDIA A100 80GB PCIe
Total Exec Time,3213.1,536870912,NVIDIA A100 80GB PCIe
Memory Setup Time,2272.09,536870912,NVIDIA A100 80GB PCIe
Kernel Exec Time,940.88,536870912,NVIDIA A100 80GB PCIe
Total Exec Time,2.46861,1024,NVIDIA A100 80GB PCIe
Memory Setup Time,0.084792,1024,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.4096,1024,NVIDIA A100 80GB PCIe
Total Exec Time,0.223553,2048,NVIDIA A100 80GB PCIe
Memory Setup Time,0.050376,2048,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.14336,2048,NVIDIA A100 80GB PCIe
Total Exec Time,0.268153,4096,NVIDIA A100 80GB PCIe
Memory Setup Time,0.043069,4096,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.200704,4096,NVIDIA A100 80GB PCIe
Total Exec Time,0.347965,8192,NVIDIA A100 80GB PCIe
Memory Setup Time,0.051078,8192,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.274431,8192,NVIDIA A100 80GB PCIe
Total Exec Time,0.35005,16384,NVIDIA A100 80GB PCIe
Memory Setup Time,0.091419,16384,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.234496,16384,NVIDIA A100 80GB PCIe
Total Exec Time,0.465864,32768,NVIDIA A100 80GB PCIe
Memory Setup Time,0.150651,32768,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.289791,32768,NVIDIA A100 80GB PCIe
Total Exec Time,0.712307,65536,NVIDIA A100 80GB PCIe
Memory Setup Time,0.275181,65536,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.410624,65536,NVIDIA A100 80GB PCIe
Total Exec Time,1.43338,131072,NVIDIA A100 80GB PCIe
Memory Setup Time,0.583732,131072,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.821248,131072,NVIDIA A100 80GB PCIe
Total Exec Time,2.27504,262144,NVIDIA A100 80GB PCIe
Memory Setup Time,1.13537,262144,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.11104,262144,NVIDIA A100 80GB PCIe
Total Exec Time,4.27776,524288,NVIDIA A100 80GB PCIe
Memory Setup Time,2.15468,524288,NVIDIA A100 80GB PCIe
Kernel Exec Time,2.09408,524288,NVIDIA A100 80GB PCIe
Total Exec Time,7.99231,1048576,NVIDIA A100 80GB PCIe
Memory Setup Time,4.2873,1048576,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.66797,1048576,NVIDIA A100 80GB PCIe
Total Exec Time,14.435,2097152,NVIDIA A100 80GB PCIe
Memory Setup Time,8.41857,2097152,NVIDIA A100 80GB PCIe
