Event,ExecTime(ms),VectorSize,WorkGroupSize
Kernel Exec Time,90.4726,536870912,64
Total Exec Time,143.613,536870912,64
Memory Setup Time,53.1499,536870912,64
Kernel Exec Time,90.4164,536870912,64
Total Exec Time,143.069,536870912,64
Memory Setup Time,52.7741,536870912,64
Kernel Exec Time,90.2429,536870912,64
Total Exec Time,144.061,536870912,64
Memory Setup Time,53.2866,536870912,64
Kernel Exec Time,90.723,536870912,64
Total Exec Time,143.353,536870912,64
Memory Setup Time,52.9456,536870912,64
Kernel Exec Time,90.3563,536870912,64
Total Exec Time,143.865,536870912,64
Memory Setup Time,53.3252,536870912,64
Kernel Exec Time,90.4909,536870912,64
Total Exec Time,143.672,536870912,64
Memory Setup Time,53.0462,536870912,64
Kernel Exec Time,90.5772,536870912,64
Total Exec Time,143.897,536870912,64
Memory Setup Time,53.1943,536870912,64
Kernel Exec Time,90.6547,536870912,64
Total Exec Time,143.984,536870912,64
Memory Setup Time,53.0909,536870912,64
Kernel Exec Time,90.8463,536870912,64
Total Exec Time,143.439,536870912,64
Memory Setup Time,53.1606,536870912,64
Kernel Exec Time,90.2298,536870912,64
Total Exec Time,143.522,536870912,64
Memory Setup Time,52.8794,536870912,64
Kernel Exec Time,90.5933,536870912,64
Total Exec Time,143.528,536870912,64
Memory Setup Time,52.9765,536870912,64
Kernel Exec Time,90.5031,536870912,64
Total Exec Time,143.856,536870912,64
Memory Setup Time,53.0947,536870912,64
Kernel Exec Time,90.7122,536870912,64
Total Exec Time,4.09577,1024,128
Memory Setup Time,4.02613,1024,128
Kernel Exec Time,0.026273,1024,128
Total Exec Time,3.14077,1024,128
Memory Setup Time,3.06956,1024,128
Kernel Exec Time,0.026624,1024,128
Total Exec Time,3.57714,1024,128
Memory Setup Time,3.50787,1024,128
Kernel Exec Time,0.026561,1024,128
Total Exec Time,3.52601,1024,128
Memory Setup Time,3.45538,1024,128
Kernel Exec Time,0.026399,1024,128
Total Exec Time,3.45526,1024,128
Memory Setup Time,3.37973,1024,128
Kernel Exec Time,0.02528,1024,128
Total Exec Time,3.21497,1024,128
Memory Setup Time,3.1453,1024,128
Kernel Exec Time,0.026304,1024,128
Total Exec Time,3.03043,1024,128
Memory Setup Time,2.96056,1024,128
Kernel Exec Time,0.026592,1024,128
Total Exec Time,3.43909,1024,128
Memory Setup Time,3.36877,1024,128
Kernel Exec Time,0.026081,1024,128
Total Exec Time,3.17975,1024,128
Memory Setup Time,3.08714,1024,128
Kernel Exec Time,0.0272,1024,128
Total Exec Time,3.20963,1024,128
Memory Setup Time,3.13347,1024,128
Kernel Exec Time,0.026304,1024,128
Total Exec Time,3.10557,1024,128
Memory Setup Time,3.03385,1024,128
Kernel Exec Time,0.026624,1024,128
Total Exec Time,3.62029,1024,128
Memory Setup Time,3.54891,1024,128
Kernel Exec Time,0.028384,1024,128
Total Exec Time,3.11285,1024,128
Memory Setup Time,3.04352,1024,128
Kernel Exec Time,0.026624,1024,128
Total Exec Time,2.79907,1024,128
Memory Setup Time,2.72926,1024,128
Kernel Exec Time,0.026625,1024,128
Total Exec Time,3.62853,1024,128
Memory Setup Time,3.55984,1024,128
Kernel Exec Time,0.026592,1024,128
Total Exec Time,3.45427,1024,128
Memory Setup Time,3.37638,1024,128
Kernel Exec Time,0.028256,1024,128
Total Exec Time,4.53122,1024,128
Memory Setup Time,4.45689,1024,128
Kernel Exec Time,0.027712,1024,128
Total Exec Time,2.82029,1024,128
Memory Setup Time,2.75076,1024,128
Kernel Exec Time,0.026464,1024,128
Total Exec Time,3.13584,1024,128
Memory Setup Time,3.06648,1024,128
Kernel Exec Time,0.026432,1024,128
Total Exec Time,3.12908,1024,128
Memory Setup Time,3.0594,1024,128
Kernel Exec Time,0.026625,1024,128
Total Exec Time,2.78423,1024,128
Memory Setup Time,2.70547,1024,128
Kernel Exec Time,0.0272,1024,128
Total Exec Time,3.76195,1024,128
Memory Setup Time,3.63099,1024,128
Kernel Exec Time,0.030527,1024,128
Total Exec Time,3.0564,1024,128
Memory Setup Time,2.98454,1024,128
Kernel Exec Time,0.028352,1024,128
Total Exec Time,3.69576,1024,128
Memory Setup Time,3.62462,1024,128
Kernel Exec Time,0.026623,1024,128
Total Exec Time,2.76622,1024,128
Memory Setup Time,2.6963,1024,128
Kernel Exec Time,0.026623,1024,128
Total Exec Time,2.4651,1024,128
Memory Setup Time,2.39456,1024,128
Kernel Exec Time,0.02544,1024,128
Total Exec Time,2.8885,1024,128
Memory Setup Time,2.818,1024,128
Kernel Exec Time,0.026624,1024,128
Total Exec Time,3.28559,1024,128
Memory Setup Time,3.20949,1024,128
Kernel Exec Time,0.026624,1024,128
Total Exec Time,3.06424,1024,128
Memory Setup Time,2.98743,1024,128
Kernel Exec Time,0.026624,1024,128
Total Exec Time,3.12021,1024,128
Memory Setup Time,3.0496,1024,128
Kernel Exec Time,0.025343,1024,128
Total Exec Time,3.2373,2048,128
Memory Setup Time,3.10746,2048,128
Kernel Exec Time,0.030721,2048,128
Total Exec Time,2.79302,2048,128
Memory Setup Time,2.71902,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,2.7945,2048,128
Memory Setup Time,2.72449,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,2.77978,2048,128
Memory Setup Time,2.70478,2048,128
Kernel Exec Time,0.028576,2048,128
Total Exec Time,2.89448,2048,128
Memory Setup Time,2.82528,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,3.17888,2048,128
Memory Setup Time,3.10865,2048,128
Kernel Exec Time,0.025471,2048,128
Total Exec Time,3.24053,2048,128
Memory Setup Time,3.17004,2048,128
Kernel Exec Time,0.026464,2048,128
Total Exec Time,2.95755,2048,128
Memory Setup Time,2.8874,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,2.85947,2048,128
Memory Setup Time,2.78981,2048,128
Kernel Exec Time,0.026657,2048,128
Total Exec Time,2.68365,2048,128
Memory Setup Time,2.61364,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,2.8094,2048,128
Memory Setup Time,2.73218,2048,128
Kernel Exec Time,0.027167,2048,128
Total Exec Time,3.42679,2048,128
Memory Setup Time,3.35371,2048,128
Kernel Exec Time,0.027297,2048,128
Total Exec Time,3.17401,2048,128
Memory Setup Time,3.10357,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,3.00527,2048,128
Memory Setup Time,2.93518,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,3.33758,2048,128
Memory Setup Time,3.26739,2048,128
Kernel Exec Time,0.026623,2048,128
Total Exec Time,3.25837,2048,128
Memory Setup Time,3.18853,2048,128
Kernel Exec Time,0.026656,2048,128
Total Exec Time,2.64971,2048,128
Memory Setup Time,2.58021,2048,128
Kernel Exec Time,0.0256,2048,128
Total Exec Time,3.89383,2048,128
Memory Setup Time,3.82222,2048,128
Kernel Exec Time,0.026369,2048,128
Total Exec Time,2.95895,2048,128
Memory Setup Time,2.88801,2048,128
Kernel Exec Time,0.026592,2048,128
Total Exec Time,2.81855,2048,128
Memory Setup Time,2.74642,2048,128
Kernel Exec Time,0.026432,2048,128
Total Exec Time,3.67163,2048,128
Memory Setup Time,3.60223,2048,128
Kernel Exec Time,0.026527,2048,128
Total Exec Time,2.41295,2048,128
Memory Setup Time,2.33309,2048,128
Kernel Exec Time,0.027873,2048,128
Total Exec Time,2.72377,2048,128
Memory Setup Time,2.65336,2048,128
Kernel Exec Time,0.026529,2048,128
Total Exec Time,2.90719,2048,128
Memory Setup Time,2.83714,2048,128
Kernel Exec Time,0.026272,2048,128
Total Exec Time,2.92307,2048,128
Memory Setup Time,2.85347,2048,128
Kernel Exec Time,0.026656,2048,128
Total Exec Time,23.4689,2048,128
Memory Setup Time,23.399,2048,128
Kernel Exec Time,0.026495,2048,128
Total Exec Time,2.64093,2048,128
Memory Setup Time,2.57008,2048,128
Kernel Exec Time,0.026624,2048,128
Total Exec Time,2.65566,2048,128
Memory Setup Time,2.58494,2048,128
Kernel Exec Time,0.026625,2048,128
Total Exec Time,3.24459,2048,128
Memory Setup Time,3.17402,2048,128
Kernel Exec Time,0.026559,2048,128
Total Exec Time,2.83759,2048,128
Memory Setup Time,2.76777,2048,128
Kernel Exec Time,0.026559,2048,128
Total Exec Time,2.86258,4096,128
Memory Setup Time,2.7868,4096,128
Kernel Exec Time,0.028416,4096,128
Total Exec Time,2.53102,4096,128
Memory Setup Time,2.45814,4096,128
Kernel Exec Time,0.026625,4096,128
Total Exec Time,5.65761,4096,128
Memory Setup Time,5.58698,4096,128
Kernel Exec Time,0.026625,4096,128
Total Exec Time,2.70614,4096,128
Memory Setup Time,2.63543,4096,128
Kernel Exec Time,0.026687,4096,128
Total Exec Time,3.09147,4096,128
Memory Setup Time,3.02062,4096,128
Kernel Exec Time,0.026623,4096,128
Total Exec Time,2.68642,4096,128
Memory Setup Time,2.61448,4096,128
Kernel Exec Time,0.026624,4096,128
Total Exec Time,2.69691,4096,128
Memory Setup Time,2.62649,4096,128
Kernel Exec Time,0.027713,4096,128
Total Exec Time,2.90137,4096,128
Memory Setup Time,2.831,4096,128
Kernel Exec Time,0.026689,4096,128
Total Exec Time,2.83662,4096,128
Memory Setup Time,2.76523,4096,128
Kernel Exec Time,0.026624,4096,128
Total Exec Time,2.51898,4096,128
Memory Setup Time,2.44915,4096,128
Kernel Exec Time,0.02656,4096,128
Total Exec Time,2.90455,4096,128
Memory Setup Time,2.83539,4096,128
Kernel Exec Time,0.025473,4096,128
Total Exec Time,2.66369,4096,128
Memory Setup Time,2.58559,4096,128
Kernel Exec Time,0.026625,4096,128
Total Exec Time,3.27764,4096,128
Memory Setup Time,3.20701,4096,128
Kernel Exec Time,0.026559,4096,128
Total Exec Time,2.73122,4096,128
Memory Setup Time,2.66032,4096,128
Kernel Exec Time,0.026689,4096,128
Total Exec Time,2.69986,4096,128
Memory Setup Time,2.63048,4096,128
Kernel Exec Time,0.026592,4096,128
Total Exec Time,2.70779,4096,128
Memory Setup Time,2.63822,4096,128
Kernel Exec Time,0.026623,4096,128
Total Exec Time,2.99973,4096,128
Memory Setup Time,2.92915,4096,128
Kernel Exec Time,0.026624,4096,128
Total Exec Time,2.67881,4096,128
Memory Setup Time,2.60829,4096,128
Kernel Exec Time,0.026431,4096,128
Total Exec Time,2.64383,4096,128
Memory Setup Time,2.57186,4096,128
Kernel Exec Time,0.026623,4096,128
Total Exec Time,3.01762,4096,128
Memory Setup Time,2.94584,4096,128
Kernel Exec Time,0.027168,4096,128
Total Exec Time,3.32367,4096,128
Memory Setup Time,3.25308,4096,128
Kernel Exec Time,0.027745,4096,128
Total Exec Time,2.84193,4096,128
Memory Setup Time,2.77096,4096,128
Kernel Exec Time,0.026592,4096,128
Total Exec Time,2.92907,4096,128
Memory Setup Time,2.85889,4096,128
Kernel Exec Time,0.026336,4096,128
Total Exec Time,2.90774,4096,128
Memory Setup Time,2.83781,4096,128
Kernel Exec Time,0.026464,4096,128
Total Exec Time,2.65913,4096,128
Memory Setup Time,2.58839,4096,128
Kernel Exec Time,0.026624,4096,128
Total Exec Time,2.82103,4096,128
Memory Setup Time,2.75172,4096,128
Kernel Exec Time,0.026337,4096,128
Total Exec Time,2.85626,4096,128
Memory Setup Time,2.78553,4096,128
Kernel Exec Time,0.026495,4096,128
Total Exec Time,2.92476,4096,128
Memory Setup Time,2.85363,4096,128
Kernel Exec Time,0.026624,4096,128
Total Exec Time,3.02322,4096,128
Memory Setup Time,2.95339,4096,128
Kernel Exec Time,0.026624,4096,128
Total Exec Time,2.65957,4096,128
Memory Setup Time,2.5829,4096,128
Kernel Exec Time,0.026689,4096,128
Total Exec Time,2.88281,8192,128
Memory Setup Time,2.80646,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,2.75715,8192,128
Memory Setup Time,2.68677,8192,128
Kernel Exec Time,0.026815,8192,128
Total Exec Time,2.63967,8192,128
Memory Setup Time,2.56918,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,2.92502,8192,128
Memory Setup Time,2.85617,8192,128
Kernel Exec Time,0.0256,8192,128
Total Exec Time,3.04716,8192,128
Memory Setup Time,2.97758,8192,128
Kernel Exec Time,0.026784,8192,128
Total Exec Time,2.67123,8192,128
Memory Setup Time,2.60009,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,2.9039,8192,128
Memory Setup Time,2.8337,8192,128
Kernel Exec Time,0.026655,8192,128
Total Exec Time,3.53917,8192,128
Memory Setup Time,3.46675,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,3.03669,8192,128
Memory Setup Time,2.96711,8192,128
Kernel Exec Time,0.026687,8192,128
Total Exec Time,2.76026,8192,128
Memory Setup Time,2.69028,8192,128
Kernel Exec Time,0.026495,8192,128
Total Exec Time,2.7225,8192,128
Memory Setup Time,2.65237,8192,128
Kernel Exec Time,0.026655,8192,128
Total Exec Time,3.24622,8192,128
Memory Setup Time,3.17607,8192,128
Kernel Exec Time,0.027776,8192,128
Total Exec Time,2.65546,8192,128
Memory Setup Time,2.58501,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,3.12979,8192,128
Memory Setup Time,3.03021,8192,128
Kernel Exec Time,0.028352,8192,128
Total Exec Time,2.75462,8192,128
Memory Setup Time,2.68448,8192,128
Kernel Exec Time,0.026592,8192,128
Total Exec Time,2.64499,8192,128
Memory Setup Time,2.57458,8192,128
Kernel Exec Time,0.026592,8192,128
Total Exec Time,3.32487,8192,128
Memory Setup Time,3.25569,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,2.96937,8192,128
Memory Setup Time,2.89896,8192,128
Kernel Exec Time,0.026559,8192,128
Total Exec Time,23.1705,8192,128
Memory Setup Time,23.0998,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,2.68627,8192,128
Memory Setup Time,2.60985,8192,128
Kernel Exec Time,0.028832,8192,128
Total Exec Time,2.701,8192,128
Memory Setup Time,2.63043,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,3.38074,8192,128
Memory Setup Time,3.31121,8192,128
Kernel Exec Time,0.026623,8192,128
Total Exec Time,2.64327,8192,128
Memory Setup Time,2.57291,8192,128
Kernel Exec Time,0.02688,8192,128
Total Exec Time,2.68431,8192,128
Memory Setup Time,2.61462,8192,128
Kernel Exec Time,0.026623,8192,128
Total Exec Time,2.80274,8192,128
Memory Setup Time,2.73247,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,2.99257,8192,128
Memory Setup Time,2.92018,8192,128
Kernel Exec Time,0.027615,8192,128
Total Exec Time,2.69939,8192,128
Memory Setup Time,2.62755,8192,128
Kernel Exec Time,0.026624,8192,128
Total Exec Time,2.50336,8192,128
Memory Setup Time,2.43303,8192,128
Kernel Exec Time,0.026592,8192,128
Total Exec Time,2.54377,8192,128
Memory Setup Time,2.47207,8192,128
Kernel Exec Time,0.027232,8192,128
Total Exec Time,2.6927,8192,128
Memory Setup Time,2.62166,8192,128
Kernel Exec Time,0.026623,8192,128
Total Exec Time,2.79455,16384,128
Memory Setup Time,2.72404,16384,128
Kernel Exec Time,0.026785,16384,128
Total Exec Time,2.99363,16384,128
Memory Setup Time,2.89878,16384,128
Kernel Exec Time,0.028289,16384,128
Total Exec Time,3.13498,16384,128
Memory Setup Time,2.98981,16384,128
Kernel Exec Time,0.032001,16384,128
Total Exec Time,2.70669,16384,128
Memory Setup Time,2.63328,16384,128
Kernel Exec Time,0.026977,16384,128
Total Exec Time,2.71664,16384,128
Memory Setup Time,2.64281,16384,128
Kernel Exec Time,0.029184,16384,128
Total Exec Time,3.06359,16384,128
Memory Setup Time,2.9351,16384,128
Kernel Exec Time,0.03072,16384,128
Total Exec Time,2.62087,16384,128
Memory Setup Time,2.54882,16384,128
Kernel Exec Time,0.028001,16384,128
Total Exec Time,2.69873,16384,128
Memory Setup Time,2.6275,16384,128
Kernel Exec Time,0.026817,16384,128
Total Exec Time,2.714,16384,128
Memory Setup Time,2.64325,16384,128
Kernel Exec Time,0.026783,16384,128
Total Exec Time,2.97135,16384,128
Memory Setup Time,2.84155,16384,128
Kernel Exec Time,0.029601,16384,128
Total Exec Time,2.45064,16384,128
Memory Setup Time,2.37787,16384,128
Kernel Exec Time,0.026815,16384,128
Total Exec Time,2.78015,16384,128
Memory Setup Time,2.70688,16384,128
Kernel Exec Time,0.028543,16384,128
Total Exec Time,2.71563,16384,128
Memory Setup Time,2.64535,16384,128
Kernel Exec Time,0.026624,16384,128
Total Exec Time,2.64508,16384,128
Memory Setup Time,2.5694,16384,128
Kernel Exec Time,0.026624,16384,128
Total Exec Time,2.79709,16384,128
Memory Setup Time,2.72569,16384,128
Kernel Exec Time,0.026752,16384,128
Total Exec Time,2.72266,16384,128
Memory Setup Time,2.65122,16384,128
Kernel Exec Time,0.027039,16384,128
Total Exec Time,2.61547,16384,128
Memory Setup Time,2.54399,16384,128
Kernel Exec Time,0.027009,16384,128
Total Exec Time,2.6475,16384,128
Memory Setup Time,2.57698,16384,128
Kernel Exec Time,0.026945,16384,128
Total Exec Time,3.16617,16384,128
Memory Setup Time,3.09558,16384,128
Kernel Exec Time,0.027009,16384,128
Total Exec Time,2.81144,16384,128
Memory Setup Time,2.74103,16384,128
Kernel Exec Time,0.027808,16384,128
Total Exec Time,2.76274,16384,128
Memory Setup Time,2.6865,16384,128
Kernel Exec Time,0.027744,16384,128
Total Exec Time,2.66821,16384,128
Memory Setup Time,2.59809,16384,128
Kernel Exec Time,0.026752,16384,128
Total Exec Time,3.26963,16384,128
Memory Setup Time,3.20005,16384,128
Kernel Exec Time,0.026752,16384,128
Total Exec Time,2.78526,16384,128
Memory Setup Time,2.70902,16384,128
Kernel Exec Time,0.026624,16384,128
Total Exec Time,2.71993,16384,128
Memory Setup Time,2.64951,16384,128
Kernel Exec Time,0.027167,16384,128
Total Exec Time,2.84946,16384,128
Memory Setup Time,2.76806,16384,128
Kernel Exec Time,0.027873,16384,128
Total Exec Time,2.60285,16384,128
Memory Setup Time,2.53253,16384,128
Kernel Exec Time,0.026752,16384,128
Total Exec Time,2.76732,16384,128
Memory Setup Time,2.69181,16384,128
Kernel Exec Time,0.028672,16384,128
Total Exec Time,2.86144,16384,128
Memory Setup Time,2.79114,16384,128
Kernel Exec Time,0.026623,16384,128
Total Exec Time,3.00202,16384,128
Memory Setup Time,2.93198,16384,128
Kernel Exec Time,0.027808,16384,128
Total Exec Time,2.63141,32768,128
Memory Setup Time,2.56006,32768,128
Kernel Exec Time,0.027776,32768,128
Total Exec Time,2.97166,32768,128
Memory Setup Time,2.90053,32768,128
Kernel Exec Time,0.027936,32768,128
Total Exec Time,2.61549,32768,128
Memory Setup Time,2.5444,32768,128
Kernel Exec Time,0.02736,32768,128
Total Exec Time,2.66043,32768,128
Memory Setup Time,2.58929,32768,128
Kernel Exec Time,0.027808,32768,128
Total Exec Time,2.66414,32768,128
Memory Setup Time,2.59424,32768,128
Kernel Exec Time,0.028416,32768,128
Total Exec Time,3.01855,32768,128
Memory Setup Time,2.94816,32768,128
Kernel Exec Time,0.027137,32768,128
Total Exec Time,2.58207,32768,128
Memory Setup Time,2.51268,32768,128
Kernel Exec Time,0.026657,32768,128
Total Exec Time,2.72636,32768,128
Memory Setup Time,2.64938,32768,128
Kernel Exec Time,0.027073,32768,128
Total Exec Time,2.62943,32768,128
Memory Setup Time,2.55824,32768,128
Kernel Exec Time,0.027744,32768,128
Total Exec Time,3.2116,32768,128
Memory Setup Time,3.13184,32768,128
Kernel Exec Time,0.028415,32768,128
Total Exec Time,2.67063,32768,128
Memory Setup Time,2.59435,32768,128
Kernel Exec Time,0.028287,32768,128
Total Exec Time,2.64555,32768,128
Memory Setup Time,2.56905,32768,128
Kernel Exec Time,0.026624,32768,128
Total Exec Time,2.71393,32768,128
Memory Setup Time,2.64247,32768,128
Kernel Exec Time,0.028096,32768,128
Total Exec Time,2.87756,32768,128
Memory Setup Time,2.80692,32768,128
Kernel Exec Time,0.027871,32768,128
Total Exec Time,2.59846,32768,128
Memory Setup Time,2.52811,32768,128
Kernel Exec Time,0.027744,32768,128
Total Exec Time,2.67517,32768,128
Memory Setup Time,2.60462,32768,128
Kernel Exec Time,0.026656,32768,128
Total Exec Time,2.75386,32768,128
Memory Setup Time,2.68289,32768,128
Kernel Exec Time,0.026625,32768,128
Total Exec Time,2.66149,32768,128
Memory Setup Time,2.59106,32768,128
Kernel Exec Time,0.027295,32768,128
Total Exec Time,2.57679,32768,128
Memory Setup Time,2.50365,32768,128
Kernel Exec Time,0.026912,32768,128
Total Exec Time,2.76523,32768,128
Memory Setup Time,2.69458,32768,128
Kernel Exec Time,0.027265,32768,128
Total Exec Time,2.52701,32768,128
Memory Setup Time,2.4557,32768,128
