Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Kernel Exec Time,0.231424,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.95157,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.6677,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.227327,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.38622,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.10679,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.228352,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.21741,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.93431,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.2304,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.55866,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.26841,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.236543,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.37826,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.09053,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.236545,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.99848,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.71854,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.228352,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.83351,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.52712,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.255999,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.59016,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.30391,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.23552,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.2393,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.95005,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.236543,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.43952,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.15437,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.230399,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.58248,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.2829,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.25088,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.69035,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.39226,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.229376,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.77651,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.49309,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.232447,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.41423,1048576,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.12597,1048576,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.229375,1048576,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.04657,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.5402,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.453631,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.93234,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.42522,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.454655,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.53962,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.04347,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.444416,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.03767,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.5395,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.44544,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.14084,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.63516,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.454657,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.84491,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.33752,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.454657,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.04593,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.54433,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.449535,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.86937,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.35789,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.456703,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.05923,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.54784,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.448512,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,9.77135,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,9.26643,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.449536,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.10694,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.59198,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.456704,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.14295,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.63721,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.453632,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.62866,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.11733,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.454656,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.86891,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.36885,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.448512,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.09475,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.57048,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.473088,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.93334,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,7.41001,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.454655,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.0054,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.50239,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.45056,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.34663,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.84466,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.449537,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.94465,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.44229,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.451585,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.22392,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.71539,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.454657,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.30638,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.80111,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.451583,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.10764,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.60731,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.448512,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.51438,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.99595,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.46592,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.07226,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.55901,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.447487,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.00531,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.51076,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.446463,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.01168,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.51246,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.446464,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.07572,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.55793,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.468992,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.24718,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.74866,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.451585,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.36003,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.84999,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.451583,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,2.96176,2097152,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.45925,2097152,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.455679,2097152,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.58281,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.65892,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.871424,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.73822,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.81875,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.868352,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.57835,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.65137,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.874496,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.90641,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.99579,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.863233,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.95415,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.03802,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.865281,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.97206,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.05589,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.864256,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.77236,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.85054,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.8704,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.55358,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.62577,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.875521,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.3371,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.41795,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.867328,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.82975,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.91143,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.867329,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.5845,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.67069,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.863232,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.7703,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.84067,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.86528,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.88105,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.96903,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.863233,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.69674,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.77981,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.864256,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.74114,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.82249,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.870399,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.76216,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.84832,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.862208,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.02104,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.10485,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.862207,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.83706,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.91521,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.8704,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.73631,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.81961,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.86528,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.84825,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.92684,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.869376,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.81284,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.88679,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.8704,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.72802,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.81006,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.866305,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.79006,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.86882,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.8704,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.77447,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.85752,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.864256,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.7385,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.81151,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.863233,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,3.6717,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.75626,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.866304,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.28989,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.37483,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.863231,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.36926,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.44562,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.871425,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.86538,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.94578,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.868352,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.22168,4194304,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.30483,4194304,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,0.866304,4194304,256,NVIDIA A100 80GB PCIe
Total Exec Time,9.71036,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,7.95533,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70189,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.52865,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.77883,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69882,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,8.43927,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.68907,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69984,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.66436,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.91697,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69574,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.74131,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.99287,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69574,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.70064,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.95131,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70086,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.86859,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.11486,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70291,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.71614,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.96743,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70086,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.7494,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.97105,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70291,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.85739,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.08681,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.71827,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.87908,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.12306,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70291,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.81069,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.05489,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70394,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.7341,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.97985,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70291,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.67489,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.92458,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69881,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.84084,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.08085,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70598,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.738,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.98969,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69984,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.81579,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.06986,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69369,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.75686,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.00751,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69677,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.86497,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.10539,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70598,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.68436,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.93508,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69779,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,8.14923,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.38237,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.7152,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.84533,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.09253,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70496,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,8.55011,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.80273,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69574,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,8.75712,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,7.00693,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69779,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.18705,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.43547,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69677,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.39676,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.64187,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69779,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.59912,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,2.84152,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70599,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.14497,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.39752,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.70086,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,4.89686,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.1439,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69677,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,5.05583,8388608,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.30732,8388608,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,1.69574,8388608,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.72842,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.31201,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36384,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.61524,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.19949,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36691,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.64476,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.223,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36794,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.44715,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.03063,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36384,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.69728,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.28179,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36282,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.86481,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.44778,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36896,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.76618,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.35315,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36077,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.64449,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.22923,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36282,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.79649,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.38239,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36179,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.76952,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.33792,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.3751,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.68578,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.26305,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36998,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.78608,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.35749,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36589,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,10.572,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,7.13931,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.37715,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.65006,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.23063,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36691,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,9.90028,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.48408,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36486,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,8.67375,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,5.24472,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.37613,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,9.41765,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,6.00103,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36281,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.81608,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.39924,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36384,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,7.98421,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.56991,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36179,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.52996,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,3.10389,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.37306,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,8.41386,16777216,256,NVIDIA A100 80GB PCIe
Memory Setup Time,4.99711,16777216,256,NVIDIA A100 80GB PCIe
Kernel Exec Time,3.36486,16777216,256,NVIDIA A100 80GB PCIe
Total Exec Time,6.78714,16777216,256,NVIDIA A100 80GB PCIe
